#ticks	median	decon
5187 	 -1.22295 	 -5.5035e-09
5188 	 -1.93461 	 -3.41733e-09
5189 	 -2.59951 	 -3.61602e-09
5190 	 -3.20877 	 -4.15246e-09
5191 	 -2.76097 	 -1.13448e-08
5192 	 -2.82888 	 -6.55651e-09
5193 	 -2.91663 	 -7.43071e-09
5194 	 -2.50911 	 -7.47045e-09
5195 	 -3.01208 	 -7.45058e-09
5196 	 -2.06708 	 -8.96056e-09
5197 	 -2.16364 	 -9.02017e-09
5198 	 -2.65516 	 -9.19898e-09
5199 	 -2.0978 	 -8.88109e-09
5200 	 -1.10677 	 -7.96715e-09
5201 	 -1.56026 	 -8.34465e-09
5202 	 -1.40609 	 -8.40426e-09
5203 	 -1.8162 	 -8.64267e-09
5204 	 -2.06317 	 -8.10623e-09
5205 	 -2.06572 	 -8.76188e-09
5206 	 -1.23693 	 -8.64267e-09
5207 	 -0.097127 	 -8.08636e-09
5208 	 0.106469 	 -8.68241e-09
5209 	 2.06432 	 -8.22544e-09
5210 	 2.66439 	 -9.3778e-09
5211 	 4.75179 	 -8.58307e-09
5212 	 5.59185 	 -8.76188e-09
5213 	 5.47629 	 -8.1261e-09
5214 	 4.92778 	 -8.82149e-09
5215 	 5.26152 	 -8.74201e-09
5216 	 5.95646 	 -7.94729e-09
5217 	 5.36486 	 -7.82808e-09
5218 	 4.56178 	 -8.5036e-09
5219 	 4.0927 	 -7.98702e-09
5220 	 2.43524 	 -8.34465e-09
5221 	 1.10898 	 -7.78834e-09
5222 	 0.853782 	 -7.78834e-09
5223 	 0.71887 	 -8.26518e-09
5224 	 -0.183891 	 -7.86781e-09
5225 	 0.988056 	 -8.48373e-09
5226 	 -0.515701 	 -9.25859e-09
5227 	 -1.62154 	 -8.90096e-09
5228 	 -3.10401 	 -9.11951e-09
5229 	 -1.35726 	 -9.33806e-09
5230 	 -2.64704 	 -8.26518e-09
5231 	 -3.3787 	 -8.76188e-09
5232 	 -2.32279 	 -1.03911e-08
5233 	 -1.3718 	 -7.62939e-09
5234 	 -0.98634 	 -9.49701e-09
5235 	 -1.00073 	 -9.35793e-09
5236 	 -1.75291 	 -9.51688e-09
5237 	 0.378235 	 -8.98043e-09
5238 	 -0.527145 	 -9.61622e-09
5239 	 -0.156345 	 -1.00931e-08
5240 	 1.94211 	 -1.00931e-08
5241 	 1.92575 	 -9.47714e-09
5242 	 1.70741 	 -9.41753e-09
5243 	 2.03555 	 -8.9407e-09
5244 	 1.43033 	 -9.3778e-09
5245 	 2.08035 	 -7.07308e-09
5246 	 1.83156 	 -6.79493e-09
5247 	 -0.226688 	 -9.17912e-09
5248 	 -0.915295 	 -8.78175e-09
5249 	 -0.679558 	 -7.82808e-09
5250 	 -1.53476 	 -8.82149e-09
5251 	 -1.25356 	 -9.53674e-09
5252 	 -0.973961 	 -1.0252e-08
5253 	 -0.21529 	 -9.13938e-09
5254 	 -1.71771 	 -9.09964e-09
5255 	 -0.514425 	 -9.69569e-09
5256 	 -0.501194 	 -9.93411e-09
5257 	 -1.41636 	 -9.8149e-09
5258 	 -2.21009 	 -9.45727e-09
5259 	 -2.49627 	 -9.97384e-09
5260 	 -2.19188 	 -9.09964e-09
5261 	 -1.38221 	 -9.77516e-09
5262 	 -0.633339 	 -9.17912e-09
5263 	 -0.346931 	 -9.85463e-09
5264 	 -0.697056 	 -9.17912e-09
5265 	 -1.5616 	 -1.0252e-08
5266 	 -1.37895 	 -8.9407e-09
5267 	 -2.04736 	 -1.00533e-08
5268 	 -2.05381 	 -9.65595e-09
5269 	 -2.19495 	 -9.61622e-09
5270 	 -1.47889 	 -1.08878e-08
5271 	 -3.01054 	 -1.02917e-08
5272 	 -5.1946 	 -1.00931e-08
5273 	 -1.68394 	 -1.11659e-08
5274 	 -1.42425 	 -1.08083e-08
5275 	 -0.638098 	 -1.12454e-08
5276 	 0.616264 	 -1.09275e-08
5277 	 -0.798298 	 -1.16825e-08
5278 	 -0.455944 	 -1.08878e-08
5279 	 0.244623 	 -1.1762e-08
5280 	 -0.780922 	 -1.09673e-08
5281 	 -3.07702 	 -1.18812e-08
5282 	 -2.2564 	 -1.08878e-08
5283 	 -0.790745 	 -1.26362e-08
5284 	 -1.81826 	 -1.23978e-08
5285 	 0.000106812 	 -1.33514e-08
5286 	 -0.374187 	 -1.11262e-08
5287 	 -0.488346 	 -1.19209e-08
5288 	 0.265129 	 -1.26759e-08
5289 	 0.27383 	 -1.06494e-08
5290 	 1.03903 	 -1.03315e-08
5291 	 -0.620796 	 -9.33806e-09
5292 	 -0.162888 	 -1.07686e-08
5293 	 0.33013 	 -1.14838e-08
5294 	 1.43373 	 -1.23978e-08
5295 	 2.48848 	 -1.21593e-08
5296 	 3.25133 	 -1.27157e-08
5297 	 0.833179 	 -1.25964e-08
5298 	 0.506222 	 -1.20401e-08
5299 	 2.22348 	 -1.19607e-08
5300 	 1.70461 	 -1.18415e-08
5301 	 1.25465 	 -1.12454e-08
5302 	 1.47801 	 -1.22786e-08
5303 	 1.38758 	 -1.20799e-08
5304 	 -0.435238 	 -1.27951e-08
5305 	 1.12011 	 -1.38283e-08
5306 	 -0.335941 	 -1.28746e-08
5307 	 -0.188534 	 -1.34706e-08
5308 	 0.202475 	 -1.52588e-08
5309 	 0.505825 	 -1.53383e-08
5310 	 0.0421677 	 -1.35899e-08
5311 	 -1.74529 	 -1.40667e-08
5312 	 -3.45189 	 -1.52588e-08
5313 	 -4.414 	 -1.48813e-08
5314 	 -5.51879 	 -1.36892e-08
5315 	 -4.53856 	 -1.46752e-08
5316 	 -4.34509 	 -1.5383e-08
5317 	 -3.94262 	 -1.58846e-08
5318 	 -4.58189 	 -1.52489e-08
5319 	 -4.89021 	 -1.57555e-08
5320 	 -4.36659 	 -1.44045e-08
5321 	 -3.67703 	 -1.49409e-08
5322 	 -3.59853 	 -1.45435e-08
5323 	 -3.32381 	 -1.38481e-08
5324 	 -4.26956 	 -1.38978e-08
5325 	 -4.13961 	 -1.44094e-08
5326 	 -2.0135 	 -1.39934e-08
5327 	 -1.32663 	 -1.41384e-08
5328 	 -1.38746 	 -1.46305e-08
5329 	 -1.98984 	 -1.44914e-08
5330 	 -0.0403976 	 -1.72506e-08
5331 	 0.072113 	 -1.5835e-08
5332 	 -0.0620251 	 -1.48614e-08
5333 	 -0.0211296 	 -1.54873e-08
5334 	 -1.48246 	 -1.56065e-08
5335 	 -2.55347 	 -1.38978e-08
5336 	 -2.85324 	 -1.4325e-08
5337 	 -3.80232 	 -1.41263e-08
5338 	 -2.80753 	 -1.4921e-08
5339 	 -2.88959 	 -1.4931e-08
5340 	 -3.00705 	 -1.45833e-08
5341 	 -3.56814 	 -1.47025e-08
5342 	 -4.31537 	 -1.49409e-08
5343 	 -3.66021 	 -1.62323e-08
5344 	 -3.42956 	 -1.6133e-08
5345 	 -4.05902 	 -1.65701e-08
5346 	 -2.93743 	 -1.56959e-08
5347 	 -2.95432 	 -1.62919e-08
5348 	 -2.89622 	 -1.44442e-08
5349 	 -2.17256 	 -1.66098e-08
5350 	 -2.22707 	 -1.64906e-08
5351 	 -2.56371 	 -1.70867e-08
5352 	 -4.22584 	 -1.80801e-08
5353 	 -3.78407 	 -1.71661e-08
5354 	 -2.79054 	 -1.78814e-08
5355 	 -2.70072 	 -1.74046e-08
5356 	 -2.42156 	 -1.78417e-08
5357 	 -1.43509 	 -1.78019e-08
5358 	 -1.16297 	 -1.72059e-08
5359 	 -2.27999 	 -1.76827e-08
5360 	 -1.93704 	 -1.69277e-08
5361 	 -2.24974 	 -1.65701e-08
5362 	 -3.07222 	 -1.66893e-08
5363 	 -3.2251 	 -1.72456e-08
5364 	 -3.0212 	 -1.68482e-08
5365 	 -4.22085 	 -1.78814e-08
5366 	 -4.83643 	 -1.63714e-08
5367 	 -5.02349 	 -1.75635e-08
5368 	 -3.25914 	 -1.77224e-08
5369 	 -4.4201 	 -1.7643e-08
5370 	 -4.9163 	 -1.78814e-08
5371 	 -5.18491 	 -1.78814e-08
5372 	 -5.26702 	 -1.53383e-08
5373 	 -3.83042 	 -1.69277e-08
5374 	 -2.28279 	 -1.80403e-08
5375 	 -1.57798 	 -1.77224e-08
5376 	 -0.722103 	 -1.66893e-08
5377 	 -0.104121 	 -1.78019e-08
5378 	 -0.0839949 	 -1.87556e-08
5379 	 -1.16037 	 -1.87556e-08
5380 	 -0.264324 	 -1.84377e-08
5381 	 -1.40528 	 -1.82788e-08
5382 	 -1.3783 	 -1.81198e-08
5383 	 -2.72525 	 -1.81198e-08
5384 	 -2.1912 	 -1.84377e-08
5385 	 -1.80841 	 -1.79609e-08
5386 	 -1.09235 	 -1.71661e-08
5387 	 -0.343077 	 -1.78019e-08
5388 	 -0.992082 	 -1.81198e-08
5389 	 -0.467996 	 -1.68482e-08
5390 	 0.368628 	 -1.78019e-08
5391 	 1.02754 	 -1.81198e-08
5392 	 2.53702 	 -1.68482e-08
5393 	 3.49189 	 -1.90735e-08
5394 	 2.52798 	 -1.87556e-08
5395 	 2.70443 	 -1.78019e-08
5396 	 2.56186 	 -1.87556e-08
5397 	 1.90305 	 -1.84377e-08
5398 	 0.682378 	 -2.03451e-08
5399 	 0.746772 	 -1.97093e-08
5400 	 0.362567 	 -1.90735e-08
5401 	 0.835975 	 -2.00272e-08
5402 	 0.727494 	 -1.95503e-08
5403 	 0.548842 	 -1.98682e-08
5404 	 -0.358585 	 -2.01861e-08
5405 	 -1.03565 	 -2.06629e-08
5406 	 -1.02713 	 -2.14577e-08
5407 	 -0.750051 	 -2.17756e-08
5408 	 -1.67381 	 -1.97093e-08
5409 	 -1.30995 	 -2.03451e-08
5410 	 -2.77147 	 -2.28882e-08
5411 	 -3.17064 	 -2.09808e-08
5412 	 -2.95417 	 -1.89145e-08
5413 	 -2.76531 	 -2.09808e-08
5414 	 -1.98092 	 -1.93914e-08
5415 	 -2.44563 	 -1.98682e-08
5416 	 -3.38021 	 -2.12987e-08
5417 	 -3.22691 	 -2.19345e-08
5418 	 -3.72495 	 -2.22524e-08
5419 	 -2.57819 	 -2.22524e-08
5420 	 -2.89207 	 -2.09808e-08
5421 	 -2.03126 	 -2.28882e-08
5422 	 -1.05522 	 -2.27292e-08
5423 	 -1.04991 	 -2.25703e-08
5424 	 -1.47995 	 -2.22524e-08
5425 	 -1.25868 	 -1.90735e-08
5426 	 -1.86703 	 -2.03451e-08
5427 	 -2.05169 	 -2.03451e-08
5428 	 -3.4987 	 -2.03451e-08
5429 	 -2.03795 	 -2.28882e-08
5430 	 -1.83492 	 -2.03451e-08
5431 	 -1.52218 	 -2.79744e-08
5432 	 -1.34522 	 -2.28882e-08
5433 	 -1.49572 	 -2.03451e-08
5434 	 -1.25062 	 -2.41597e-08
5435 	 -1.07946 	 -2.19345e-08
5436 	 -2.09194 	 -2.2014e-08
5437 	 -2.3722 	 -2.19345e-08
5438 	 -2.11177 	 -2.3524e-08
5439 	 -2.10309 	 -2.22524e-08
5440 	 -3.3177 	 -2.41597e-08
5441 	 -2.99038 	 -2.3524e-08
5442 	 -2.83958 	 -2.28882e-08
5443 	 -2.30378 	 -2.3365e-08
5444 	 -0.572831 	 -2.3365e-08
5445 	 -1.23653 	 -2.27292e-08
5446 	 -1.63039 	 -2.25703e-08
5447 	 -1.20147 	 -2.32061e-08
5448 	 -1.55293 	 -2.24113e-08
5449 	 -1.97794 	 -2.38419e-08
5450 	 -1.54507 	 -2.26498e-08
5451 	 -1.13873 	 -2.3524e-08
5452 	 -0.623983 	 -2.37624e-08
5453 	 -0.198187 	 -2.43187e-08
5454 	 -0.0715837 	 -2.51134e-08
5455 	 0.216103 	 -2.49545e-08
5456 	 0.724883 	 -2.36829e-08
5457 	 1.37588 	 -2.47955e-08
5458 	 0.622125 	 -2.40008e-08
5459 	 0.705663 	 -2.36829e-08
5460 	 0.558523 	 -2.40008e-08
5461 	 0.744854 	 -2.43187e-08
5462 	 0.777403 	 -2.54313e-08
5463 	 0.997216 	 -2.49545e-08
5464 	 1.18437 	 -2.57492e-08
5465 	 0.0418453 	 -2.61466e-08
5466 	 0.512931 	 -2.55903e-08
5467 	 0.770867 	 -2.5034e-08
5468 	 0.315566 	 -2.71797e-08
5469 	 -0.487165 	 -2.59876e-08
5470 	 -0.607998 	 -2.68618e-08
5471 	 -0.524703 	 -2.74976e-08
5472 	 -0.451406 	 -2.68618e-08
5473 	 -0.550866 	 -2.66234e-08
5474 	 -0.365056 	 -2.71797e-08
5475 	 -0.48681 	 -2.71797e-08
5476 	 -0.999929 	 -2.67029e-08
5477 	 -1.99503 	 -2.76566e-08
5478 	 -1.6837 	 -2.74976e-08
5479 	 -2.31734 	 -2.66234e-08
5480 	 -1.31696 	 -2.70208e-08
5481 	 -1.04384 	 -2.76566e-08
5482 	 -1.90179 	 -2.84513e-08
5483 	 -2.14363 	 -2.82129e-08
5484 	 -3.19758 	 -2.7736e-08
5485 	 -3.27385 	 -2.84513e-08
5486 	 -3.1201 	 -2.9246e-08
5487 	 -3.34441 	 -2.89281e-08
5488 	 -1.57773 	 -2.83718e-08
5489 	 -1.87334 	 -2.82129e-08
5490 	 -3.19694 	 -2.88486e-08
5491 	 -4.42992 	 -2.7736e-08
5492 	 -4.13411 	 -2.71002e-08
5493 	 -3.67569 	 -2.9405e-08
5494 	 -2.93316 	 -3.00407e-08
5495 	 -2.00892 	 -3.02792e-08
5496 	 -2.68809 	 -2.9405e-08
5497 	 -2.54791 	 -2.90871e-08
5498 	 -1.52696 	 -2.88486e-08
5499 	 -0.644535 	 -2.98818e-08
5500 	 -0.264256 	 -2.99613e-08
5501 	 -0.537793 	 -2.9246e-08
5502 	 -0.246262 	 -3.02792e-08
5503 	 -0.343834 	 -3.02792e-08
5504 	 0.561608 	 -3.05176e-08
5505 	 0.163774 	 -2.9246e-08
5506 	 0.564798 	 -2.9405e-08
5507 	 0.747132 	 -3.05971e-08
5508 	 1.13152 	 -3.00407e-08
5509 	 1.4092 	 -3.13123e-08
5510 	 2.05997 	 -3.01997e-08
5511 	 2.39413 	 -3.17891e-08
5512 	 3.33751 	 -3.14713e-08
5513 	 4.44758 	 -3.19481e-08
5514 	 4.5828 	 -3.17891e-08
5515 	 3.93883 	 -3.24249e-08
5516 	 3.55148 	 -3.25044e-08
5517 	 2.96443 	 -3.23455e-08
5518 	 2.32584 	 -3.25839e-08
5519 	 2.15174 	 -3.42528e-08
5520 	 0.607061 	 -3.40144e-08
5521 	 -0.227001 	 -3.3617e-08
5522 	 -0.245699 	 -3.36965e-08
5523 	 -0.786286 	 -3.29812e-08
5524 	 -2.07697 	 -3.31402e-08
5525 	 -2.72843 	 -3.26633e-08
5526 	 -2.8282 	 -3.29018e-08
5527 	 -2.92646 	 -3.39349e-08
5528 	 -4.06678 	 -3.38554e-08
5529 	 -5.46478 	 -3.48091e-08
5530 	 -5.21865 	 -3.48091e-08
5531 	 -4.22779 	 -3.69549e-08
5532 	 -5.32052 	 -3.63986e-08
5533 	 -5.60124 	 -3.62396e-08
5534 	 -6.17365 	 -3.57628e-08
5535 	 -5.39912 	 -3.67959e-08
5536 	 -5.3726 	 -3.68754e-08
5537 	 -3.71121 	 -3.74317e-08
5538 	 -3.21694 	 -3.6478e-08
5539 	 -2.56144 	 -3.70344e-08
5540 	 -1.87915 	 -3.78291e-08
5541 	 -2.76639 	 -3.75112e-08
5542 	 -2.96126 	 -3.77496e-08
5543 	 -1.62683 	 -3.75907e-08
5544 	 -0.470844 	 -3.63191e-08
5545 	 -0.137113 	 -3.8147e-08
5546 	 0.623664 	 -3.83854e-08
5547 	 1.59443 	 -3.92596e-08
5548 	 1.88192 	 -3.77496e-08
5549 	 1.80618 	 -3.92596e-08
5550 	 2.90426 	 -3.67165e-08
5551 	 2.69892 	 -3.73522e-08
5552 	 3.22574 	 -4.00543e-08
5553 	 3.41107 	 -3.69549e-08
5554 	 2.8271 	 -3.83854e-08
5555 	 2.85255 	 -3.80675e-08
5556 	 3.59804 	 -3.83059e-08
5557 	 4.03759 	 -3.7988e-08
5558 	 5.49941 	 -3.87828e-08
5559 	 4.80867 	 -3.87828e-08
5560 	 5.01781 	 -3.88622e-08
5561 	 4.64075 	 -3.92596e-08
5562 	 3.53719 	 -3.90212e-08
5563 	 1.45101 	 -3.93391e-08
5564 	 1.72119 	 -3.97762e-08
5565 	 0.838567 	 -3.94185e-08
5566 	 0.679124 	 -4.03722e-08
5567 	 0.885708 	 -4.05312e-08
5568 	 0.0753384 	 -4.16835e-08
5569 	 -1.56026 	 -4.15246e-08
5570 	 -2.4203 	 -4.14054e-08
5571 	 -2.88931 	 -4.17233e-08
5572 	 -2.71606 	 -4.21604e-08
5573 	 -4.41426 	 -4.06504e-08
5574 	 -3.44662 	 -4.12861e-08
5575 	 -3.12938 	 -4.20411e-08
5576 	 -4.18066 	 -4.28359e-08
5577 	 -3.14677 	 -4.23988e-08
5578 	 -1.89905 	 -4.3114e-08
5579 	 -1.19126 	 -4.33127e-08
5580 	 -0.180943 	 -4.41074e-08
5581 	 0.119781 	 -4.39882e-08
5582 	 1.31555 	 -4.43459e-08
5583 	 2.31647 	 -4.52201e-08
5584 	 1.13766 	 -4.59353e-08
5585 	 3.25926 	 -4.41869e-08
5586 	 2.75397 	 -4.42266e-08
5587 	 4.26965 	 -4.49022e-08
5588 	 5.59948 	 -4.60148e-08
5589 	 5.57264 	 -4.51008e-08
5590 	 4.34342 	 -4.50214e-08
5591 	 4.6576 	 -4.60545e-08
5592 	 3.48489 	 -4.53393e-08
5593 	 3.48706 	 -4.54187e-08
5594 	 2.89136 	 -4.673e-08
5595 	 2.0368 	 -4.70479e-08
5596 	 1.3275 	 -4.77632e-08
5597 	 -0.530756 	 -4.87963e-08
5598 	 0.510551 	 -4.85579e-08
5599 	 0.546207 	 -4.74453e-08
5600 	 0.449062 	 -4.80811e-08
5601 	 0.459106 	 -4.824e-08
5602 	 1.35808 	 -4.89155e-08
5603 	 0.39719 	 -4.83195e-08
5604 	 1.0528 	 -4.8995e-08
5605 	 1.44341 	 -5.01076e-08
5606 	 -0.687607 	 -4.97103e-08
5607 	 -1.27825 	 -4.8995e-08
5608 	 0.566177 	 -4.86771e-08
5609 	 -0.79594 	 -5.03063e-08
5610 	 -0.298363 	 -5.13792e-08
5611 	 -1.18895 	 -4.94719e-08
5612 	 -1.51245 	 -5.00679e-08
5613 	 -0.324169 	 -5.09024e-08
5614 	 -0.204718 	 -5.24521e-08
5615 	 -0.0156803 	 -5.11805e-08
5616 	 -1.06601 	 -5.13395e-08
5617 	 -2.84526 	 -5.23726e-08
5618 	 -3.17732 	 -5.25514e-08
5619 	 -3.53952 	 -5.31276e-08
5620 	 -5.70979 	 -5.2313e-08
5621 	 -6.17251 	 -5.35846e-08
5622 	 -5.31267 	 -5.33859e-08
5623 	 -5.46446 	 -5.40018e-08
5624 	 -6.39905 	 -5.41806e-08
5625 	 -3.01246 	 -5.3823e-08
5626 	 -3.78691 	 -5.43197e-08
5627 	 -2.43158 	 -5.48561e-08
5628 	 -2.6127 	 -5.47767e-08
5629 	 -0.994184 	 -5.32866e-08
5630 	 -0.525623 	 -5.41806e-08
5631 	 -2.09173 	 -5.5482e-08
5632 	 -2.10833 	 -5.66045e-08
5633 	 -0.846901 	 -5.54124e-08
5634 	 -0.809708 	 -5.63761e-08
5635 	 -1.5642 	 -5.63264e-08
5636 	 -0.880306 	 -5.68132e-08
5637 	 -1.09225 	 -5.71112e-08
5638 	 -2.74864 	 -5.81493e-08
5639 	 -2.86194 	 -5.77352e-08
5640 	 -3.94554 	 -5.8258e-08
5641 	 -3.6967 	 -5.81245e-08
5642 	 -3.50142 	 -5.83927e-08
5643 	 -3.24989 	 -5.83579e-08
5644 	 -1.69153 	 -5.78264e-08
5645 	 -2.1835 	 -5.86609e-08
5646 	 -1.47634 	 -5.89689e-08
5647 	 -1.53555 	 -5.69026e-08
5648 	 -0.56333 	 -6.00815e-08
5649 	 -1.71176 	 -6.0459e-08
5650 	 -1.10483 	 -6.39359e-08
5651 	 -0.225109 	 -6.45916e-08
5652 	 0.437052 	 -6.33399e-08
5653 	 -0.161106 	 -6.34193e-08
5654 	 2.1703 	 -6.32207e-08
5655 	 1.78812 	 -6.35386e-08
5656 	 3.61238 	 -6.46114e-08
5657 	 1.37253 	 -6.39756e-08
5658 	 0.434139 	 -6.40551e-08
5659 	 0.0030365 	 -6.40154e-08
5660 	 0.0142956 	 -6.36975e-08
5661 	 -0.460281 	 -6.47704e-08
5662 	 1.12061 	 -6.48498e-08
5663 	 -0.0875511 	 -6.41743e-08
5664 	 0.456915 	 -6.42141e-08
5665 	 -0.399547 	 -6.6638e-08
5666 	 0.778786 	 -6.63996e-08
5667 	 -0.689545 	 -6.69956e-08
5668 	 -0.708984 	 -6.72738e-08
5669 	 -0.993584 	 -6.70751e-08
5670 	 -1.30794 	 -6.85056e-08
5671 	 -3.16021 	 -6.84261e-08
5672 	 -2.14744 	 -6.48498e-08
5673 	 -2.02689 	 -6.87043e-08
5674 	 -1.17117 	 -6.77903e-08
5675 	 -1.04609 	 -6.79493e-08
5676 	 -0.764994 	 -6.77506e-08
5677 	 -0.654055 	 -6.74327e-08
5678 	 0.511314 	 -6.85056e-08
5679 	 0.46384 	 -6.84261e-08
5680 	 0.451447 	 -6.92606e-08
5681 	 1.42481 	 -7.01745e-08
5682 	 2.47893 	 -7.14858e-08
5683 	 1.56877 	 -7.23998e-08
5684 	 1.1587 	 -7.18832e-08
5685 	 -0.0761862 	 -7.28369e-08
5686 	 -0.985704 	 -7.24395e-08
5687 	 -1.21827 	 -7.41482e-08
5688 	 -0.410187 	 -7.26779e-08
5689 	 -1.87655 	 -7.3115e-08
5690 	 -1.4847 	 -7.24792e-08
5691 	 -0.636913 	 -7.36713e-08
5692 	 0.0318432 	 -7.49826e-08
5693 	 0.470657 	 -7.50224e-08
5694 	 -0.839943 	 -7.57376e-08
5695 	 -0.552973 	 -7.56979e-08
5696 	 -0.229521 	 -7.70489e-08
5697 	 1.21675 	 -7.6731e-08
5698 	 -0.0429935 	 -7.7645e-08
5699 	 -1.10693 	 -7.80821e-08
5700 	 -2.51019 	 -7.82013e-08
5701 	 -1.50188 	 -7.79231e-08
5702 	 -2.54345 	 -7.87179e-08
5703 	 -2.97387 	 -7.88371e-08
5704 	 -1.74865 	 -7.8996e-08
5705 	 -2.25071 	 -7.97113e-08
5706 	 -2.16852 	 -8.01086e-08
5707 	 -5.10326 	 -8.00292e-08
5708 	 -3.12827 	 -8.15392e-08
5709 	 -4.52657 	 -8.07444e-08
5710 	 -3.10012 	 -8.11418e-08
5711 	 -4.65183 	 -8.11418e-08
5712 	 -3.62703 	 -8.1857e-08
5713 	 -2.56448 	 -8.32876e-08
5714 	 -3.62553 	 -8.36849e-08
5715 	 -2.49704 	 -8.3526e-08
5716 	 -3.36738 	 -8.39233e-08
5717 	 -3.47357 	 -8.46386e-08
5718 	 -3.56419 	 -8.43207e-08
5719 	 -1.75662 	 -8.51154e-08
5720 	 -1.48295 	 -8.53539e-08
5721 	 -1.41877 	 -8.55128e-08
5722 	 -0.334908 	 -8.69433e-08
5723 	 -0.545849 	 -8.63075e-08
5724 	 -0.0720387 	 -8.71023e-08
5725 	 -1.01372 	 -8.82149e-08
5726 	 0.18008 	 -8.7738e-08
5727 	 -0.0923271 	 -8.85328e-08
5728 	 -0.956604 	 -8.83738e-08
5729 	 -1.1934 	 -8.7738e-08
5730 	 -1.15071 	 -8.93275e-08
5731 	 -1.99865 	 -8.86917e-08
5732 	 -3.49226 	 -9.02812e-08
5733 	 -2.45762 	 -8.98043e-08
5734 	 -3.79523 	 -8.93275e-08
5735 	 -4.00886 	 -8.94864e-08
5736 	 -5.44221 	 -9.09169e-08
5737 	 -5.95836 	 -9.18706e-08
5738 	 -8.29103 	 -9.12348e-08
5739 	 -7.10023 	 -9.21885e-08
5740 	 -5.8346 	 -9.12348e-08
5741 	 -3.68338 	 -9.21885e-08
5742 	 -4.59563 	 -9.21885e-08
5743 	 -6.42564 	 -9.28243e-08
5744 	 -4.62061 	 -9.28243e-08
5745 	 -4.91277 	 -9.44138e-08
5746 	 -3.07696 	 -9.47316e-08
5747 	 -2.21552 	 -9.50495e-08
5748 	 -0.944822 	 -9.34601e-08
5749 	 -1.44781 	 -9.79106e-08
5750 	 0.462395 	 -9.85463e-08
5751 	 0.777893 	 -9.75927e-08
5752 	 1.24783 	 -1.00454e-07
5753 	 -0.180489 	 -9.85463e-08
5754 	 0.0613708 	 -9.91821e-08
5755 	 -0.547707 	 -1.00454e-07
5756 	 0.374992 	 -1.01089e-07
5757 	 1.61598 	 -1.00454e-07
5758 	 0.821651 	 -1.00454e-07
5759 	 0.248814 	 -1.00454e-07
5760 	 0.987209 	 -1.01089e-07
5761 	 0.291256 	 -1.01089e-07
5762 	 0.346302 	 -1.01725e-07
5763 	 0.410549 	 -1.02997e-07
5764 	 -0.417103 	 -1.01725e-07
5765 	 -0.0206337 	 -1.01725e-07
5766 	 0.307159 	 -1.06812e-07
5767 	 1.09295 	 -1.04268e-07
5768 	 0.892401 	 -1.04268e-07
5769 	 0.13476 	 -1.01725e-07
5770 	 0.187469 	 -9.91821e-08
5771 	 1.5149 	 -1.04268e-07
5772 	 3.52554 	 -1.06812e-07
5773 	 4.45349 	 -1.10626e-07
5774 	 4.03342 	 -1.07447e-07
5775 	 2.26343 	 -1.09037e-07
5776 	 3.13273 	 -1.09536e-07
5777 	 1.94247 	 -1.10944e-07
5778 	 0.627079 	 -1.1158e-07
5779 	 -0.33836 	 -1.11898e-07
5780 	 -0.719086 	 -1.10626e-07
5781 	 -1.77738 	 -1.11898e-07
5782 	 -1.58675 	 -1.1158e-07
5783 	 -2.01608 	 -1.12534e-07
5784 	 -2.36296 	 -1.12851e-07
5785 	 -1.31593 	 -1.12534e-07
5786 	 -3.08328 	 -1.14123e-07
5787 	 -3.09498 	 -1.14123e-07
5788 	 -2.37419 	 -1.13805e-07
5789 	 -5.10686 	 -1.1603e-07
5790 	 -6.79377 	 -1.15395e-07
5791 	 -5.10768 	 -1.18256e-07
5792 	 -6.59499 	 -1.16666e-07
5793 	 -5.57787 	 -1.20163e-07
5794 	 -5.04381 	 -1.19527e-07
5795 	 -7.03579 	 -1.20163e-07
5796 	 -6.88776 	 -1.19845e-07
5797 	 -6.73041 	 -1.21435e-07
5798 	 -8.60109 	 -1.19845e-07
5799 	 -9.30552 	 -1.19845e-07
5800 	 -8.52834 	 -1.20799e-07
5801 	 -6.6604 	 -1.21117e-07
5802 	 -5.79539 	 -1.2207e-07
5803 	 -7.13233 	 -1.2366e-07
5804 	 -6.0235 	 -1.24613e-07
5805 	 -5.33024 	 -1.24613e-07
5806 	 -4.08832 	 -1.25567e-07
5807 	 -3.16463 	 -1.26521e-07
5808 	 -3.15601 	 -1.28746e-07
5809 	 -2.71474 	 -1.26521e-07
5810 	 -2.34398 	 -1.2811e-07
5811 	 -3.31073 	 -1.2811e-07
5812 	 -3.04136 	 -1.27792e-07
5813 	 -3.14969 	 -1.27792e-07
5814 	 -3.406 	 -1.30018e-07
5815 	 -3.9258 	 -1.297e-07
5816 	 -3.79842 	 -1.31289e-07
5817 	 -3.16419 	 -1.31607e-07
5818 	 -2.49703 	 -1.33197e-07
5819 	 -2.45156 	 -1.32879e-07
5820 	 -1.23754 	 -1.32879e-07
5821 	 0.124924 	 -1.34786e-07
5822 	 1.12824 	 -1.36375e-07
5823 	 -0.201031 	 -1.36375e-07
5824 	 -0.0824127 	 -1.36375e-07
5825 	 0.415215 	 -1.37647e-07
5826 	 -1.24249 	 -1.38283e-07
5827 	 -0.829048 	 -1.37011e-07
5828 	 -0.294552 	 -1.37011e-07
5829 	 0.148874 	 -1.37965e-07
